date,location_key,location_name,latitude,longitude,elevation_m,tavg,tmin,tmax,prcp,wspd,wpgt,pres,humidity,solar_radiation,flood_event,nasa_tavg,nasa_tmin,nasa_tmax,nasa_prcp,nasa_wspd,nasa_wpgt,nasa_pres
2000-02-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.38,-0.89,9.33,0.73,1.38,3.33,78.94,40.19,12.19,0,3.38,-0.89,9.33,0.73,1.38,3.33,78.94
2000-02-27,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-3.31,-6.36,1.78,1.44,1.29,3.42,71.33,55.65,10.08,0,-3.31,-6.36,1.78,1.44,1.29,3.42,71.33
2000-02-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.25,-2.21,10.83,0.1,1.34,2.96,79.22,46.59,18.6,0,4.25,-2.21,10.83,0.1,1.34,2.96,79.22
2000-02-28,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-3.17,-8.21,3.29,0.04,1.4,3.45,71.59,68.85,19.17,0,-3.17,-8.21,3.29,0.04,1.4,3.45,71.59
2000-02-29,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-1.62,-4.88,3.66,0.27,1.38,3.23,71.42,70.64,16.38,0,-1.62,-4.88,3.66,0.27,1.38,3.23,71.42
2000-02-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.13,-0.76,9.96,0.15,1.36,3.19,79.03,57.8,17.63,0,4.13,-0.76,9.96,0.15,1.36,3.19,79.03
2000-03-01,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-2.98,-9.1,3.32,0.01,1.55,2.91,71.18,51.25,18.76,0,-2.98,-9.1,3.32,0.01,1.55,2.91,71.18
2000-03-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.55,-3.18,10.25,0.01,1.62,3.17,78.77,49.92,17.95,0,3.55,-3.18,10.25,0.01,1.62,3.17,78.77
2000-03-02,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-3.62,-8.3,2.4,0.0,1.72,4.17,71.09,54.56,16.09,0,-3.62,-8.3,2.4,0.0,1.72,4.17,71.09
2000-03-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,2.52,-2.87,8.74,0.0,1.64,3.49,78.7,48.16,18.03,0,2.52,-2.87,8.74,0.0,1.64,3.49,78.7
2000-03-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,1.32,-4.45,6.74,0.01,1.35,2.0,78.82,50.35,10.45,0,1.32,-4.45,6.74,0.01,1.35,2.0,78.82
2000-03-03,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-4.64,-8.3,-1.26,0.03,1.57,3.17,71.17,63.81,10.76,0,-4.64,-8.3,-1.26,0.03,1.57,3.17,71.17
2000-03-04,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-5.1,-6.25,-3.81,1.19,1.37,2.84,70.66,80.91,5.59,0,-5.1,-6.25,-3.81,1.19,1.37,2.84,70.66
2000-03-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,-0.9,-2.56,1.1,0.54,1.42,2.39,78.39,83.64,3.31,0,-0.9,-2.56,1.1,0.54,1.42,2.39,78.39
2000-03-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,1.99,-3.06,8.75,0.0,1.58,3.44,78.76,50.11,19.14,0,1.99,-3.06,8.75,0.0,1.58,3.44,78.76
2000-03-05,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-3.75,-8.35,2.0,0.0,1.43,3.69,71.1,55.6,12.82,0,-3.75,-8.35,2.0,0.0,1.43,3.69,71.1
2000-03-06,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-3.47,-8.92,1.83,0.07,1.53,2.99,71.08,48.0,12.65,0,-3.47,-8.92,1.83,0.07,1.53,2.99,71.08
2000-03-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.15,-3.65,10.47,0.1,1.59,3.1,78.68,38.44,15.6,0,3.15,-3.65,10.47,0.1,1.59,3.1,78.68
2000-03-07,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-2.39,-5.24,2.09,0.04,1.08,2.46,71.29,55.93,15.7,0,-2.39,-5.24,2.09,0.04,1.08,2.46,71.29
2000-03-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,3.07,-1.43,9.08,0.11,1.12,1.84,78.94,46.68,19.41,0,3.07,-1.43,9.08,0.11,1.12,1.84,78.94
2000-03-08,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-1.23,-8.18,6.06,0.0,0.91,2.17,71.51,42.45,19.17,0,-1.23,-8.18,6.06,0.0,0.91,2.17,71.51
2000-03-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.56,-3.43,12.73,0.0,1.69,3.39,79.07,35.98,21.48,0,4.56,-3.43,12.73,0.0,1.69,3.39,79.07
2000-03-09,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.04,-7.59,6.98,0.0,1.47,3.12,71.33,32.14,20.3,0,-0.04,-7.59,6.98,0.0,1.47,3.12,71.33
2000-03-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,6.06,-2.8,14.93,0.0,1.62,3.47,78.8,26.25,21.95,0,6.06,-2.8,14.93,0.0,1.62,3.47,78.8
2000-03-10,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.53,-4.05,5.9,0.4,1.61,4.1,71.15,46.66,19.25,0,0.53,-4.05,5.9,0.4,1.61,4.1,71.15
2000-03-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,7.54,0.43,14.04,0.29,1.61,3.75,78.66,34.64,20.3,0,7.54,0.43,14.04,0.29,1.61,3.75,78.66
2000-03-11,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-1.46,-4.5,3.37,0.32,1.42,3.41,71.03,69.86,13.44,0,-1.46,-4.5,3.37,0.32,1.42,3.41,71.03
2000-03-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.38,-1.03,11.61,0.31,1.37,3.31,78.58,52.47,16.28,0,5.38,-1.03,11.61,0.31,1.37,3.31,78.58
2000-03-12,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.67,-7.55,6.53,0.0,1.12,2.15,70.99,42.46,19.38,0,-0.67,-7.55,6.53,0.0,1.12,2.15,70.99
2000-03-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.71,-0.87,13.22,0.0,1.51,3.12,78.53,40.34,21.95,0,5.71,-0.87,13.22,0.0,1.51,3.12,78.53
2000-03-13,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.4,-5.31,5.99,0.0,1.6,4.03,71.12,34.26,20.43,0,-0.4,-5.31,5.99,0.0,1.6,4.03,71.12
2000-03-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.89,0.58,12.79,0.0,1.54,3.39,78.65,29.74,20.34,0,5.89,0.58,12.79,0.0,1.54,3.39,78.65
2000-03-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.6,-1.35,12.98,0.0,1.69,3.59,78.97,32.92,19.28,0,5.6,-1.35,12.98,0.0,1.69,3.59,78.97
2000-03-14,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.35,-5.57,6.05,0.0,1.53,3.7,71.42,40.99,19.39,0,-0.35,-5.57,6.05,0.0,1.53,3.7,71.42
2000-03-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,6.46,-1.54,14.01,0.28,1.77,3.92,78.94,32.52,22.46,0,6.46,-1.54,14.01,0.28,1.77,3.92,78.94
2000-03-15,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.25,-6.3,7.01,2.66,1.79,4.09,71.42,42.51,20.47,0,0.25,-6.3,7.01,2.66,1.79,4.09,71.42
2000-03-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.48,0.66,11.09,3.91,1.08,2.24,78.72,47.01,8.35,0,5.48,0.66,11.09,3.91,1.08,2.24,78.72
2000-03-16,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-1.2,-4.87,2.91,3.0,1.5,3.57,71.19,62.82,8.21,0,-1.2,-4.87,2.91,3.0,1.5,3.57,71.19
2000-03-17,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-1.45,-5.72,4.26,0.03,1.27,3.47,71.05,54.2,18.63,0,-1.45,-5.72,4.26,0.03,1.27,3.47,71.05
2000-03-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.27,-0.76,12.77,0.33,1.74,4.12,78.58,44.45,18.26,0,5.27,-0.76,12.77,0.33,1.74,4.12,78.58
2000-03-18,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-2.02,-8.12,4.76,0.03,1.51,3.36,71.13,42.65,20.33,0,-2.02,-8.12,4.76,0.03,1.51,3.36,71.13
2000-03-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.4,-2.87,11.68,0.11,1.82,3.93,78.68,37.47,20.64,0,4.4,-2.87,11.68,0.11,1.82,3.93,78.68
2000-03-19,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-1.51,-8.28,5.81,0.0,1.57,3.62,71.44,32.96,22.3,0,-1.51,-8.28,5.81,0.0,1.57,3.62,71.44
2000-03-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,4.85,-2.02,12.45,0.0,1.67,3.68,79.04,26.95,23.07,0,4.85,-2.02,12.45,0.0,1.67,3.68,79.04
2000-03-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,5.73,-1.13,13.63,0.0,1.67,3.17,78.92,26.68,18.55,0,5.73,-1.13,13.63,0.0,1.67,3.17,78.92
2000-03-20,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,-0.18,-6.43,6.26,0.0,1.29,2.79,71.35,33.64,22.13,0,-0.18,-6.43,6.26,0.0,1.29,2.79,71.35
2000-03-21,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,0.71,-5.21,7.32,0.0,1.45,3.01,71.38,36.86,20.5,0,0.71,-5.21,7.32,0.0,1.45,3.01,71.38
2000-03-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,6.46,-0.06,13.8,0.0,1.63,3.09,78.96,32.93,19.9,0,6.46,-0.06,13.8,0.0,1.63,3.09,78.96
2000-03-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,6.64,0.83,13.84,0.0,1.57,3.6,79.01,36.15,19.37,0,6.64,0.83,13.84,0.0,1.57,3.6,79.01
2000-03-22,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,1.36,-4.23,8.18,0.0,1.0,1.84,71.44,34.15,21.17,0,1.36,-4.23,8.18,0.0,1.0,1.84,71.44
2000-03-23,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.31,-4.84,9.76,0.0,1.0,2.0,71.53,26.5,21.94,0,2.31,-4.84,9.76,0.0,1.0,2.0,71.53
2000-03-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,7.68,0.02,16.26,0.0,1.6,4.23,79.06,27.5,23.82,0,7.68,0.02,16.26,0.0,1.6,4.23,79.06
2000-03-24,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.23,-3.53,12.77,0.0,1.16,2.37,71.93,30.89,22.71,0,4.23,-3.53,12.77,0.0,1.16,2.37,71.93
2000-03-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,8.9,1.85,17.64,0.0,1.84,4.52,79.49,26.16,23.8,0,8.9,1.85,17.64,0.0,1.84,4.52,79.49
2000-03-25,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.29,-1.67,16.71,0.0,1.55,3.05,72.07,33.19,22.33,0,7.29,-1.67,16.71,0.0,1.55,3.05,72.07
2000-03-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.37,4.45,23.63,0.0,1.65,2.94,79.45,23.58,20.16,0,13.37,4.45,23.63,0.0,1.65,2.94,79.45
2000-03-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,13.93,5.23,22.62,0.0,1.75,3.87,79.45,25.59,24.12,0,13.93,5.23,22.62,0.0,1.75,3.87,79.45
2000-03-26,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.78,0.12,16.03,0.0,1.87,4.21,72.08,35.05,24.08,0,7.78,0.12,16.03,0.0,1.87,4.21,72.08
2000-03-27,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.48,2.01,10.61,4.52,1.2,2.7,72.03,52.58,17.15,0,5.48,2.01,10.61,4.52,1.2,2.7,72.03
2000-03-27,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.33,7.28,18.61,2.08,1.05,2.15,79.43,36.95,17.01,0,12.33,7.28,18.61,2.08,1.05,2.15,79.43
2000-03-28,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.07,-0.02,9.0,6.12,1.3,3.15,72.04,62.37,11.3,0,4.07,-0.02,9.0,6.12,1.3,3.15,72.04
2000-03-28,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.35,5.31,19.3,1.16,1.44,3.34,79.44,41.31,13.79,0,12.35,5.31,19.3,1.16,1.44,3.34,79.44
2000-03-29,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.52,-0.48,5.87,3.13,1.36,3.24,72.01,74.92,7.15,0,2.52,-0.48,5.87,3.13,1.36,3.24,72.01
2000-03-29,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,10.15,5.87,15.72,6.26,1.17,2.6,79.47,57.55,10.29,0,10.15,5.87,15.72,6.26,1.17,2.6,79.47
2000-03-30,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.03,-1.26,7.58,0.18,1.89,4.52,71.82,74.05,8.45,0,2.03,-1.26,7.58,0.18,1.89,4.52,71.82
2000-03-30,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.23,5.06,15.67,0.32,1.28,2.65,79.34,58.73,10.25,0,9.23,5.06,15.67,0.32,1.28,2.65,79.34
2000-03-31,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,2.55,-1.58,8.32,1.68,1.38,3.5,71.61,70.25,7.29,0,2.55,-1.58,8.32,1.68,1.38,3.5,71.61
2000-03-31,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,8.2,4.0,14.09,0.98,1.5,2.88,79.14,61.47,9.56,0,8.2,4.0,14.09,0.98,1.5,2.88,79.14
2000-04-01,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.86,-3.63,10.63,0.01,0.87,1.68,71.68,49.95,19.66,0,3.86,-3.63,10.63,0.01,0.87,1.68,71.68
2000-04-01,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,9.86,2.25,17.44,0.11,1.55,2.68,79.13,43.46,23.87,0,9.86,2.25,17.44,0.11,1.55,2.68,79.13
2000-04-02,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.24,-4.11,13.3,0.0,1.47,2.86,71.6,32.6,23.16,0,5.24,-4.11,13.3,0.0,1.47,2.86,71.6
2000-04-02,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,11.4,1.65,20.44,0.0,1.76,3.12,78.97,27.26,25.14,0,11.4,1.65,20.44,0.0,1.76,3.12,78.97
2000-04-03,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.26,-0.49,12.23,0.0,2.19,5.35,71.43,34.54,21.12,0,5.26,-0.49,12.23,0.0,2.19,5.35,71.43
2000-04-03,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,11.61,4.53,19.31,0.0,2.1,4.62,78.83,27.91,24.72,0,11.61,4.53,19.31,0.0,2.1,4.62,78.83
2000-04-04,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.15,-2.12,10.8,0.0,2.46,6.01,71.33,28.34,18.77,0,4.15,-2.12,10.8,0.0,2.46,6.01,71.33
2000-04-04,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,10.82,4.09,18.39,0.0,2.48,5.64,78.75,24.45,18.08,0,10.82,4.09,18.39,0.0,2.48,5.64,78.75
2000-04-05,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,3.62,-5.67,12.59,0.0,1.6,2.92,71.46,28.18,25.01,0,3.62,-5.67,12.59,0.0,1.6,2.92,71.46
2000-04-05,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,10.42,1.02,19.86,0.0,1.77,3.35,78.86,21.48,25.62,0,10.42,1.02,19.86,0.0,1.77,3.35,78.86
2000-04-06,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.94,-2.4,11.63,0.0,1.72,3.82,71.49,24.2,24.21,0,4.94,-2.4,11.63,0.0,1.72,3.82,71.49
2000-04-06,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,11.41,3.11,19.44,0.0,1.8,3.69,78.88,17.7,24.8,0,11.41,3.11,19.44,0.0,1.8,3.69,78.88
2000-04-07,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,4.66,1.08,10.4,0.0,1.33,3.25,71.7,42.3,13.85,0,4.66,1.08,10.4,0.0,1.33,3.25,71.7
2000-04-07,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,10.92,6.27,16.9,0.0,1.58,3.25,79.15,30.41,11.08,0,10.92,6.27,16.9,0.0,1.58,3.25,79.15
2000-04-08,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,12.42,4.01,21.16,0.0,1.57,3.05,79.21,30.29,24.48,0,12.42,4.01,21.16,0.0,1.57,3.05,79.21
2000-04-08,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,5.28,-1.92,12.78,0.03,1.25,2.11,71.84,42.39,23.27,0,5.28,-1.92,12.78,0.03,1.25,2.11,71.84
2000-04-09,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.46,-4.16,16.27,0.0,2.17,4.23,71.72,28.94,26.05,0,6.46,-4.16,16.27,0.0,2.17,4.23,71.72
2000-04-09,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.11,2.32,24.37,0.0,1.46,3.36,79.0,17.44,26.45,0,14.11,2.32,24.37,0.0,1.46,3.36,79.0
2000-04-10,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.26,4.46,26.75,0.0,1.7,2.83,79.05,11.8,26.42,0,16.26,4.46,26.75,0.0,1.7,2.83,79.05
2000-04-10,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.29,-2.53,18.85,0.0,1.2,3.32,71.78,21.98,26.39,0,9.29,-2.53,18.85,0.0,1.2,3.32,71.78
2000-04-11,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.81,8.19,27.35,0.0,1.85,3.76,79.08,12.15,26.48,0,17.81,8.19,27.35,0.0,1.85,3.76,79.08
2000-04-11,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.41,1.21,20.3,0.0,1.15,2.56,71.81,22.53,26.78,0,11.41,1.21,20.3,0.0,1.15,2.56,71.81
2000-04-12,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.44,9.88,27.52,0.07,1.91,3.88,79.1,14.69,26.43,0,18.44,9.88,27.52,0.07,1.91,3.88,79.1
2000-04-12,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.86,3.36,20.29,0.91,1.76,3.88,71.86,25.01,27.01,0,11.86,3.36,20.29,0.91,1.76,3.88,71.86
2000-04-13,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.7,9.77,26.1,2.07,2.0,4.49,78.9,21.99,12.21,0,17.7,9.77,26.1,2.07,2.0,4.49,78.9
2000-04-13,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.58,4.56,17.61,4.68,1.97,4.57,71.64,34.94,11.9,0,10.58,4.56,17.61,4.68,1.97,4.57,71.64
2000-04-14,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,6.81,1.78,12.58,0.81,1.64,3.69,71.47,59.16,22.02,0,6.81,1.78,12.58,0.81,1.64,3.69,71.47
2000-04-14,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.98,8.83,21.11,4.04,1.55,2.65,78.76,41.86,24.67,0,14.98,8.83,21.11,4.04,1.55,2.65,78.76
2000-04-15,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,7.79,-1.58,16.26,0.0,1.62,3.89,71.59,41.17,26.04,0,7.79,-1.58,16.26,0.0,1.62,3.89,71.59
2000-04-15,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,14.58,6.1,22.52,0.0,1.88,3.88,78.92,38.58,24.02,0,14.58,6.1,22.52,0.0,1.88,3.88,78.92
2000-04-16,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.3,0.19,17.78,0.0,1.55,3.8,71.76,36.09,24.89,0,9.3,0.19,17.78,0.0,1.55,3.8,71.76
2000-04-16,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,15.82,7.11,24.12,0.0,1.81,3.94,79.1,31.37,26.24,0,15.82,7.11,24.12,0.0,1.81,3.94,79.1
2000-04-17,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.41,2.99,17.7,0.0,1.12,1.7,71.75,36.49,25.76,0,10.41,2.99,17.7,0.0,1.12,1.7,71.75
2000-04-17,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.38,9.3,25.5,0.01,1.77,3.78,79.02,24.41,25.49,0,17.38,9.3,25.5,0.01,1.77,3.78,79.02
2000-04-18,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.14,10.4,26.38,0.01,1.85,4.32,79.06,28.17,26.67,0,18.14,10.4,26.38,0.01,1.85,4.32,79.06
2000-04-18,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.52,3.8,20.0,0.0,1.46,3.83,71.78,39.16,27.95,0,11.52,3.8,20.0,0.0,1.46,3.83,71.78
2000-04-19,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.92,11.12,24.52,0.54,1.56,2.85,79.14,31.9,16.99,0,16.92,11.12,24.52,0.54,1.56,2.85,79.14
2000-04-19,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.67,5.23,15.49,0.52,1.58,3.08,71.9,47.24,21.84,0,9.67,5.23,15.49,0.52,1.58,3.08,71.9
2000-04-20,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.25,3.17,19.49,0.0,1.65,3.57,71.78,43.21,27.64,0,11.25,3.17,19.49,0.0,1.65,3.57,71.78
2000-04-20,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.59,10.24,26.93,0.01,1.9,3.89,79.03,29.06,26.56,0,18.59,10.24,26.93,0.01,1.9,3.89,79.03
2000-04-21,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.43,10.46,25.75,0.0,1.27,2.39,78.89,25.51,23.89,0,18.43,10.46,25.75,0.0,1.27,2.39,78.89
2000-04-21,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,11.11,4.0,17.97,0.0,1.34,2.87,71.66,41.73,25.12,0,11.11,4.0,17.97,0.0,1.34,2.87,71.66
2000-04-22,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.02,4.93,13.69,0.02,1.15,3.15,71.73,55.85,20.3,0,9.02,4.93,13.69,0.02,1.15,3.15,71.73
2000-04-22,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,16.54,13.23,22.19,0.01,1.26,2.93,79.03,37.66,20.77,0,16.54,13.23,22.19,0.01,1.26,2.93,79.03
2000-04-23,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.57,1.18,18.52,0.0,1.4,2.41,71.62,42.8,25.52,0,10.57,1.18,18.52,0.0,1.4,2.41,71.62
2000-04-23,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.12,8.77,26.06,0.0,1.95,4.55,78.86,33.33,24.63,0,18.12,8.77,26.06,0.0,1.95,4.55,78.86
2000-04-24,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.23,1.49,17.62,0.34,1.56,2.93,71.59,30.57,25.97,0,10.23,1.49,17.62,0.34,1.56,2.93,71.59
2000-04-24,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.38,11.45,25.08,0.8,1.75,4.14,78.81,25.84,24.22,0,18.38,11.45,25.08,0.8,1.75,4.14,78.81
2000-04-25,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,18.0,7.45,27.03,0.0,2.07,4.22,78.62,18.37,28.95,0,18.0,7.45,27.03,0.0,2.07,4.22,78.62
2000-04-25,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,10.6,0.9,19.1,0.0,1.21,3.22,71.45,23.87,28.07,0,10.6,0.9,19.1,0.0,1.21,3.22,71.45
2000-04-26,swat,"Swat District, Khyber Pakhtunkhwa",34.8091,72.3617,980.0,17.3,8.06,25.5,0.0,2.24,5.06,78.63,15.66,25.88,0,17.3,8.06,25.5,0.0,2.24,5.06,78.63
2000-04-26,upper_dir,"Upper Dir District, Khyber Pakhtunkhwa",35.335,71.876,1420.0,9.95,0.13,19.02,0.0,1.85,4.03,71.4,24.89,22.8,0,9.95,0.13,19.02,0.0,1.85,4.03,71.4
